Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","016","American Samoa","5110","Area","6714","Primary Forest","2022","2022","1000 ha","0.09","I","Value imputed by a receiving agency",""
"RL","Land Use","016","American Samoa","5110","Area","6714","Primary Forest","2023","2023","1000 ha","0.09","I","Value imputed by a receiving agency",""
"RL","Land Use","016","American Samoa","5110","Area","6714","Primary Forest","2024","2024","1000 ha","0.09","I","Value imputed by a receiving agency",""
"RL","Land Use","016","American Samoa","5110","Area","6714","Primary Forest","2025","2025","1000 ha","0.09","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6602","Agriculture","2020","2020","1000 ha","18.7773","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6602","Agriculture","2021","2021","1000 ha","18.7562","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6602","Agriculture","2022","2022","1000 ha","18.7562","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6602","Agriculture","2023","2023","1000 ha","18.7408","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2020","2020","1000 ha","18.7773","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2021","2021","1000 ha","18.7562","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2022","2022","1000 ha","18.7562","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2023","2023","1000 ha","18.7408","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6620","Cropland","2020","2020","1000 ha","0.7773","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6620","Cropland","2021","2021","1000 ha","0.7562","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6620","Cropland","2022","2022","1000 ha","0.7562","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6620","Cropland","2023","2023","1000 ha","0.7408","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6621","Arable land","2020","2020","1000 ha","0.7689","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6621","Arable land","2021","2021","1000 ha","0.7476","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6621","Arable land","2022","2022","1000 ha","0.7476","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6621","Arable land","2023","2023","1000 ha","0.7325","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6630","Temporary crops","2020","2020","1000 ha","0.2089","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6630","Temporary crops","2021","2021","1000 ha","0.2066","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6630","Temporary crops","2022","2022","1000 ha","0.2066","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6630","Temporary crops","2023","2023","1000 ha","0.1986","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0.5","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0.4903","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6633","Temporary meadows and pastures","2022","2022","1000 ha","0.4903","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6633","Temporary meadows and pastures","2023","2023","1000 ha","0.4803","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","0.06","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0.0506","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6640","Temporary fallow","2022","2022","1000 ha","0.0506","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6640","Temporary fallow","2023","2023","1000 ha","0.0536","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6650","Permanent crops","2020","2020","1000 ha","0.0084","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6650","Permanent crops","2021","2021","1000 ha","0.0086","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6650","Permanent crops","2022","2022","1000 ha","0.0086","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6650","Permanent crops","2023","2023","1000 ha","0.0083","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","18","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","18","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6655","Permanent meadows and pastures","2022","2022","1000 ha","18","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6655","Permanent meadows and pastures","2023","2023","1000 ha","18","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2020","2020","1000 ha","18.16","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2021","2021","1000 ha","18.172","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2022","2022","1000 ha","18.184","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2023","2023","1000 ha","18.196","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2024","2024","1000 ha","18.208","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2025","2025","1000 ha","18.22","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2020","2020","1000 ha","18.16","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","18.172","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2022","2022","1000 ha","18.184","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2023","2023","1000 ha","18.196","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2024","2024","1000 ha","18.208","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2025","2025","1000 ha","18.22","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2020","2020","1000 ha","0","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2021","2021","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2022","2022","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2023","2023","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2024","2024","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2025","2025","1000 ha","0","X","Figure from external organization",""
"RL","Land Use","024","Angola","5110","Area","6602","Agriculture","2020","2020","1000 ha","45864","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6602","Agriculture","2021","2021","1000 ha","45917","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6602","Agriculture","2022","2022","1000 ha","46062","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6602","Agriculture","2023","2023","1000 ha","46063","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6610","Agricultural land","2020","2020","1000 ha","45864","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6610","Agricultural land","2021","2021","1000 ha","45917","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6610","Agricultural land","2022","2022","1000 ha","46062","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6610","Agricultural land","2023","2023","1000 ha","46063","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6620","Cropland","2020","2020","1000 ha","5657","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6620","Cropland","2021","2021","1000 ha","5665","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6620","Cropland","2022","2022","1000 ha","5702","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6620","Cropland","2023","2023","1000 ha","5702","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6621","Arable land","2020","2020","1000 ha","5340","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6621","Arable land","2021","2021","1000 ha","5348","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6621","Arable land","2022","2022","1000 ha","5385","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6621","Arable land","2023","2023","1000 ha","5385","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6630","Temporary crops","2020","2020","1000 ha","4122.898","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6630","Temporary crops","2021","2021","1000 ha","4164.5508","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6630","Temporary crops","2022","2022","1000 ha","4193.3632","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6630","Temporary crops","2023","2023","1000 ha","4193.3632","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","584.3804","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","585.244","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6633","Temporary meadows and pastures","2022","2022","1000 ha","589.293","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6633","Temporary meadows and pastures","2023","2023","1000 ha","589.293","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","632.7217","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","598.2052","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6640","Temporary fallow","2022","2022","1000 ha","602.3438","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6640","Temporary fallow","2023","2023","1000 ha","602.3438","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6650","Permanent crops","2020","2020","1000 ha","317","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6650","Permanent crops","2021","2021","1000 ha","317","I","Value imputed by a receiving agency",""
